handle	created_at	text
IAGovernor	2020-03-21 17:21:39	covid update new cases recommending traveled outside state iowa self isolate read
IAGovernor	2020-03-20 14:38:40	issued additional state public health emergency declaration effective immediately providing additional regulatory relief iowans impacted covid
IAGovernor	2020-03-19 22:45:24	covid update additional positive cases iowans covid-19 total positive cases negative tests conducted state hygienic lab read
IAGovernor	2020-03-19 17:45:52	holding press conference p give update covid19 livestream facebook read
IAGovernor	2020-03-18 20:01:48	video get tested covid ask dr pedati
IAGovernor	2020-03-18 19:54:43	grateful team working around clock state response covid
IAGovernor	2020-03-18 14:32:02	practice healthy habits help slow spread covid
IAGovernor	2020-03-18 00:30:45	covid update
IAGovernor	2020-03-17 20:17:55	today signed legislation fund key services combat covid19 spread read
IAGovernor	2020-03-17 20:03:32	giving update iowa supreme court chief justice suzy christensen state response covid
IAGovernor	2020-03-17 19:14:06	phone mayors city leaders discuss efforts limit spread covid iowa continue whatever necessary address public health disaster
IAGovernor	2020-03-16 22:50:00	covid19 update new additional case held press conference update state iowa read
IAGovernor	2020-03-16 18:04:05	announced assistance employees employers affected covid19 related layoffs
IAGovernor	2020-03-16 16:50:51	hold press conference today state emergency operations center seoc provide update state iowa covid-19 read
IAGovernor	2020-03-16 01:42:10	recommending iowa schools close four weeks combat spread covid-19 read
IAGovernor	2020-03-15 15:46:00	seen evidence covid community spread iowa official guidelines mitigation put together
IAGovernor	2020-03-15 02:03:29	covid-19 community spread confirmed iowa read
IAGovernor	2020-03-13 23:12:57	also held press conference give general update covid-19 found
IAGovernor	2020-03-13 23:11:20	update additional positive case novel coronavirus travel related read
IAGovernor	2020-03-13 14:03:21	holding press conference today state emergency operations center p give update covid-19 live stream
IAGovernor	2020-03-12 23:13:09	covid-19 update
IAGovernor	2020-03-12 20:38:31	keep around safe coronavirus
IAGovernor	2020-03-12 20:38:08	idph mass gathering recommendations covid-19
IAGovernor	2020-03-11 23:35:28	update one additional positive case novel coronavirus covid-19 tested negative read
IAGovernor	2020-03-10 23:47:31	update testing iowa state hygienic laboratory indicated new presumptive positive cases covid-19 iowa total read
IAGovernor	2020-03-08 23:12:22	addition public hotline established iowans questions covid-19 line available calling 2-1-1
IAGovernor	2020-03-08 23:12:09	information novel coronavirus visit
IAGovernor	2020-03-08 23:11:10	release presumptive positive covid-19 cases iowa read
IAGovernor	2020-03-08 22:01:48	holding press conference office iowa state capitol pm cst give update coronavirus live stream available
IAGovernor	2020-03-07 15:29:22	ordered partial activation state emergency operations center seoc johnston ensure state agencies prepared event covid-19 detected state read
IAGovernor	2020-03-03 16:24:58	spoke evening coronavirus done keep iowans safe governor reynolds
IAGovernor	2020-03-02 20:50:51	morning met discuss potential dangers coronavirus iowa remains low risk taking every precaution keep iowans safe healthy
IAGovernor	2020-02-06 17:39:55	joined state public health officials weekly news conference today discuss coronavirus iowa planning preparation
JohnCarneyDE	2020-04-06 13:48:19	watch live gov addressing delaware response coronavirus outbreak getting federal
JohnCarneyDE	2020-04-06 11:21:22	today talk delaware response covid-19 tune around 25am
JohnCarneyDE	2020-04-05 19:54:26	goal prevent surge covid-19 cases would overwhelm hospital capacity part slow spread stay home stay safe stayhomede
JohnCarneyDE	2020-04-05 16:49:38	delaware restrictions intended prevent surge covid-19 infections protect hospital capacity save lives stayhomede
JohnCarneyDE	2020-04-04 22:00:52	need work together support delaware response covid-19 health care workers deserve respect gratitude support test kits help us effectively test first responders safely keep front lines
JohnCarneyDE	2020-04-03 17:06:58	holding press briefing answer questions members press delaware response coronavirus disease watch briefing
JohnCarneyDE	2020-04-02 02:06:13	important delawareans get reliable information covid-19 text add 302-460-2501 text updates state delaware sign email updates office
JohnCarneyDE	2020-03-30 12:22:09	gov live 45a talk latest covid19 crisis listen
JohnCarneyDE	2020-03-29 21:25:34	starting march out-of-state travelers delaware must immediately self-quarantine days fight spread covid-19 info
JohnCarneyDE	2020-03-27 14:12:29	around talk delaware response covid-19
JohnCarneyDE	2020-03-27 12:56:32	today hosting virtual q secretary covid-19 de response reply questions watch
JohnCarneyDE	2020-03-27 01:09:53	everything slow spread asking part taking threat seriously following guidance issued stay home must protect vulnerable threat covid-19
JohnCarneyDE	2020-03-27 01:09:52	heavy heart announced 2nd delawarean passed away due covid-19 prayers family friends residents staff little sisters poor jeanne jugan residence working ensure resident staff safety
JohnCarneyDE	2020-03-26 17:08:10	sad day scary time please please take threat seriously part stem spread covid-19
JohnCarneyDE	2020-03-26 17:08:09	division public health reported sad news 66-year-old delawarean sussex county died covid-19 underlying health conditions critically ill today thoughts family friends
JohnCarneyDE	2020-03-25 12:22:37	today talk delaware response covid-19 tune around 45am
JohnCarneyDE	2020-03-24 16:01:48	tune talking combat spread covid-19
JohnCarneyDE	2020-03-24 14:46:47	acting urgency prevent spike covid-19 cases could overwhelm hospital system
JohnCarneyDE	2020-03-24 14:46:47	icymi declared public health emergency public health issued order strengthen de health care workforce orders help ensure de supplies health care professionals necessary respond covid19
JohnCarneyDE	2020-03-23 22:07:51	ordered delaware schools remain closed least friday may fight spread coronavirus edude
JohnCarneyDE	2020-03-23 14:21:55	delaware businesses make something help coronavirus outbreak contact
JohnCarneyDE	2020-03-22 21:04:21	watch covid-19 update
JohnCarneyDE	2020-03-21 21:32:35	tonight 6pm 6pm broadcast talk delaware coronavirus response
JohnCarneyDE	2020-03-21 21:21:50	business make something help de fight coronavirus contact government support services
JohnCarneyDE	2020-03-21 19:49:52	considering options keep people safe slow spread coronavirus serious situation need everyone help stay informed
JohnCarneyDE	2020-03-21 16:53:49	saw many people beaches yesterday seeing kind social distancing need order slow spread coronavirus issued orders close delaware beaches beginning p today march
JohnCarneyDE	2020-03-21 03:04:20	need everyone help slow spread coronavirus wash hands practice social distancing cover cough touch face stay home thanks dover high school grad giving update
JohnCarneyDE	2020-03-20 20:25:43	thank stepping time significant need provide hand sanitizer assist delaware restaurant workers affected significantly coronavirus outbreak netde covid19de
JohnCarneyDE	2020-03-20 15:35:21	live interview delaware response covid19 reporter watch facebook web
JohnCarneyDE	2020-03-20 13:55:53	coronavirus call center extended hours include evenings weekends coronavirus questions call 1-866-408-1899 email dphcallAT_USER information visit
JohnCarneyDE	2020-03-20 03:28:32	need everyone really focus slowing spread covid19 wash hands avoid social contact stay home serious effort protect vulnerable virus health conditions senior citizens moms dads grandmoms grandpops
JohnCarneyDE	2020-03-19 23:05:00	tune giving update covid-19 delaware response
JohnCarneyDE	2020-03-19 23:02:36	covid-19 taking toll across state families losing income child care providers care youngest delawareans every day working help ensure delawareans access child care especially de health care workers
JohnCarneyDE	2020-03-19 18:18:44	need work together flattenthecurve reduce spread covid-19 front end need protect population risk senior citizens grandparents moms dads compromised health situations
JohnCarneyDE	2020-03-19 15:18:13	company provide goods services help delaware response covid-19 vendors wanting offer capabil
JohnCarneyDE	2020-03-18 21:33:12	starting tomorrow bowling alleys concert events movie theaters sports facilities fitness centers health spas must cease operations prevent spread coronavirus de
JohnCarneyDE	2020-03-18 21:32:19	00pm restaurant brewpub tavern taproom w valid on-premise license sell alcoholic beverages part take-out drive thru food transactions know restaurants small biz among seriously impacted covid19 prevention
JohnCarneyDE	2020-03-18 21:03:01	providing update coronavirus delaware watch
JohnCarneyDE	2020-03-18 18:24:19	restaurants bars hotels hospitality-related businesses workers among seriously impacted covid-19 delaware taking steps help businesses employees info
JohnCarneyDE	2020-03-18 14:35:06	icymi authorized secretary cerron cade issue new guidelines protect delaware workers ensure unemployment benefits available delawareans whose jobs affected coronavirus outbreak
JohnCarneyDE	2020-03-18 13:37:26	watch live coronavirus update
JohnCarneyDE	2020-03-18 01:21:50	governors lead response coronavirus pandemic states calling senate pass legi
JohnCarneyDE	2020-03-17 23:18:22	understand every resident state watch livestream providing information every medium every delawareans aware responding presence covid-19 de latest guidance medical professionals
JohnCarneyDE	2020-03-17 20:57:27	delaware public health announced additional positive cases coronavirus disease bringing statewide total sev
JohnCarneyDE	2020-03-17 20:01:31	keep everyone safe please stay vehicles trunk cleared ahead time meals resources students please visit updates coronavirus visit
JohnCarneyDE	2020-03-17 18:34:00	statewide restrictions remain place stop spread coronavirus encourage order take-out delivery favorite de restaurants help support period time latest updates
JohnCarneyDE	2020-03-17 17:54:09	efforts operating shoc include coronavirus call center joint information center team epidemiologists thank everyone work keep delawareans healthy informed info visit
JohnCarneyDE	2020-03-17 17:54:08	visited state health operations center shoc center delaware response coronavirus impressed diligence focus team experts leading efforts get date information
JohnCarneyDE	2020-03-17 14:45:46	know public health restrictions put place reduce spread coronavirus hit de small business community especially hard taking steps help small businesses impacted period time info
JohnCarneyDE	2020-03-17 14:19:13	got air allan loudell talked response covid19 situation requires great deal flexibility us social distancing especially important help flatten curve reduce number positive cases
JohnCarneyDE	2020-03-17 14:00:28	public health coronavirus call center running morning ready find answers questions c
JohnCarneyDE	2020-03-16 18:40:23	gather people increasing risk delawareans come contact coronavirus let make challenging situation worse
JohnCarneyDE	2020-03-16 18:38:15	tonight 8pm taking action prevent spread coronavirus restrictions hit de restaurants bars especially hard please continue support businesses workers ordering take-out delivery
JohnCarneyDE	2020-03-15 19:38:28	public health announces another positive coronavirus covid19 case delaware netde
JohnCarneyDE	2020-03-15 15:51:53	help stop spread coronavirus practice social distancing wash hands stay home much possible get precautionary actions take help
JohnCarneyDE	2020-03-15 15:51:53	take steps help stop spread coronavirus article explains social distancing important help flatten curve reduce number positive cases
JohnCarneyDE	2020-03-15 00:37:37	helpful advice keeping devices clean coronavirus coronavirusde covid19
JohnCarneyDE	2020-03-14 18:15:19	coronavirus cases associated ud community announced morning division public bringi
JohnCarneyDE	2020-03-14 14:43:13	coronavirus testing recommended people symptoms people symptoms fever cough
JohnCarneyDE	2020-03-13 23:28:14	next two weeks state delaware work school leaders public health experts create plan delaware students educators coronavirus outbreak continues
JohnCarneyDE	2020-03-13 23:24:34	directed schools close march 16-27 prepare potential spread coronavirus full letter
JohnCarneyDE	2020-03-13 11:59:37	gov talk live state emergency delaware tied coronavirus 45a list
JohnCarneyDE	2020-03-12 21:39:13	updated numbers coronavirus disease delaware march pm
JohnCarneyDE	2020-03-12 20:10:59	today emergency declaration make sure authority resources necessary effectively prevent spread coronavirus
JohnCarneyDE	2020-03-12 16:22:34	delawareans questions covid-19 exposure risk contact division public health call center 1-866-408-1899 tty 1-800-232-5460 m-f pm email dphcallAT_USER latest de response
JohnCarneyDE	2020-03-11 20:21:57	division public health announced first presumptive positive case coronavirus delaware press conference 30pm
JohnCarneyDE	2020-03-11 00:42:32	delaware confirmed presumptive coronavirus cases march tests pending people
JohnCarneyDE	2020-03-10 01:22:04	division public health recommends taking commonsense steps prevent spread germs like touching face eyes nose mouth unwashed hands tips de updates coronavirus
JohnCarneyDE	2020-03-08 20:05:45	coronavirus prep clean surfaces frequently home office elsewhere disinfectants household guidan
JohnCarneyDE	2020-03-06 16:19:45	del div public health coronavirus call center open take questions public schools medical pro
JohnCarneyDE	2020-03-05 16:01:50	division public health opened call center answer questions coronavirus 1-866-408-1899 also email questions dphcallAT_USER latest de updates visit
JohnCarneyDE	2020-03-02 20:52:20	update risk coronavirus remains low delawareans best practices stay healthy avoid spreading germs wash hands cover cough disinfect surfaces frequently stay home sick de updates coronavirus
JohnCarneyDE	2020-03-02 18:10:02	happening delaware officials provide update response coronavirus
JohnCarneyDE	2020-03-02 14:39:37	watch live 1pm today delaware officials update public response coronavirus learn steps ca
JohnCarneyDE	2020-02-29 19:38:55	delaware public health experts prepared coronavirus visit tips latest information division public health netde
LouisianaGov	2020-04-06 20:24:51	says continues stand shoulder shoulder response coronavirus
LouisianaGov	2020-04-06 20:21:18	nothing christ-like staying home saving lives lalege lagov coronavirus
LouisianaGov	2020-04-06 20:19:51	sign updates texting lacoid lagov lalege coronavirus
LouisianaGov	2020-04-06 20:17:06	says covid-19 patients temporary hospital new orleans convention center step
LouisianaGov	2020-04-06 20:17:02	covid19 patients currently housed new orleans convention center medical monitoring facility sa
LouisianaGov	2020-04-06 20:15:15	says slightly percent covid-19 deaths louisiana african american
LouisianaGov	2020-04-06 20:12:03	references graphic showing top parishes counties covid19 related deaths per capita
LouisianaGov	2020-04-06 20:08:36	ventilators received distributed coronavirus
LouisianaGov	2020-04-06 20:03:53	completed almost 70k tests nation per capita lagov lalege coronavirus
LouisianaGov	2020-04-06 20:02:45	john bel edwards coronavirus news conference live c-span
LouisianaGov	2020-04-06 20:01:23	monday covid19 briefing cases deaths statewide
LouisianaGov	2020-04-06 20:01:11	appearing today daily coronavirus briefing lalege lagov
LouisianaGov	2020-04-06 18:45:04	john bel edwards coronavirus news conference live 4pm et c-span
LouisianaGov	2020-04-06 18:41:49	today gov edwards hold media briefing louisiana response covid-19 p april reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-04-06 16:58:55	april covid19 numbers louisiana new cases total new deaths total total test
LouisianaGov	2020-04-06 16:58:15	p april louisiana department health reporting positive cases covid19 louisia
LouisianaGov	2020-04-05 16:58:57	p april louisiana department health reporting positive cases covid19 louisia
LouisianaGov	2020-04-05 13:28:53	appealing pastor spell right thing far lagov coronavirus potus lalege
LouisianaGov	2020-04-05 13:24:09	ventilators arrived national stockpile saturday lagov lalege coronavirus potus
LouisianaGov	2020-04-05 13:20:32	talks louisiana covid19 response confirmed
LouisianaGov	2020-04-05 13:15:02	live lagov lalege coronavirus
LouisianaGov	2020-04-04 17:02:01	p april louisiana department health reporting positive cases covid19 louisia
LouisianaGov	2020-04-04 17:00:13	grateful keeping louisiana forefront fight covid-19 appreciate understanding necessity ventilators spoke vice president morning reiterated louisiana ongoing needs lagov lalege
LouisianaGov	2020-04-04 17:00:13	today confirmed louisiana receive additional ventilators strategic national stockpile response coronavirus pandemic total ventilators received stockpile lagov lalege
LouisianaGov	2020-04-04 15:00:02	receive latest covid-19 updates information directly governor office phone text lacovid lagov lalege
LouisianaGov	2020-04-03 23:00:52	snap covid19 faqs current snap recipients new snap applicants need know posting updates online
LouisianaGov	2020-04-03 22:52:00	grateful partners donating billboards across state spread word stop spread covid-19 louisiana lagov lalege
LouisianaGov	2020-04-03 19:58:43	right worst case best case scenario covid19 coronavirus
LouisianaGov	2020-04-03 19:51:07	louisiana modeling data show state course require new hospitalizations day new orleans area mid-may public adhere covid-19 mitigation measures lagov lalege
LouisianaGov	2020-04-03 19:46:01	important chart louisiana illustrating impact mitigation efforts coronavirus lalege lagov http
LouisianaGov	2020-04-03 19:42:44	sign text alerts latest coronavirus information across state text lacovid
LouisianaGov	2020-04-03 19:39:40	taking crisis seriously asking better job coronavirus
LouisianaGov	2020-04-03 19:39:26	death rate covid19 louisiana highest country says numbers getting closer nationa
LouisianaGov	2020-04-03 19:39:04	john bel edwards coronavirus news conference live c-span
LouisianaGov	2020-04-03 19:33:57	louisiana second nation per capita testing coronavirus
LouisianaGov	2020-04-03 19:33:05	reached grim milestone positive covid cases louisiana spread v
LouisianaGov	2020-04-03 19:32:05	case count say today drastic yesterday still concerning covid19 coronav
LouisianaGov	2020-04-03 19:32:04	reached grim milestone 10k coronavirus lagov potus
LouisianaGov	2020-04-03 18:14:30	today gov edwards hold media briefing louisiana ongoing response covid-19 april reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-04-03 17:50:35	yesterday announced new text alert system provide timely covid-19 updates critical guidance directly governor office louisiana residents lagov lalege opt-in text lacovid
LouisianaGov	2020-04-03 17:09:23	p april louisiana department health reporting positive cases covid19 louisia
LouisianaGov	2020-04-02 23:59:44	today formally extended stay home order april louisiana works slow spread covid-19 absolutely critical louisianan take stay home order seriously act life depends lagov lalege
LouisianaGov	2020-04-02 23:05:37	always said best national guard nation service state louisiana covid-19 outbreak proof best business geauxguard lagov lalege
LouisianaGov	2020-04-02 21:14:21	emergency alert gov edwards extends louisiana covid19 stay home order april 30th stop spread coronav
LouisianaGov	2020-04-02 20:41:40	sign covid-19 alert texts opt-in text lacovid stayhome flattenthecurve
LouisianaGov	2020-04-02 20:34:52	encourage louisianans sign-up new text alert system stay date latest covid-19 information together recent information critical stopping spread covid-19 throughout louisiana lagov lalege
LouisianaGov	2020-04-02 20:34:51	today announcing new text alert system provide timely covid-19 updates critical guidance directly governor office louisiana residents lagov lalege opt-in text lacovid
LouisianaGov	2020-04-02 20:01:00	happy recovered back work coronavirus
LouisianaGov	2020-04-02 19:56:25	says sourcing items covid response found referred possible instances
LouisianaGov	2020-04-02 19:56:01	distributed ventilators since start coronavirus
LouisianaGov	2020-04-02 19:44:47	state added info hospital bed ventilator capacity region ldh coronavirus dashboard lag
LouisianaGov	2020-04-02 19:44:15	says get text alerts coronavirus text lacovid
LouisianaGov	2020-04-02 19:38:57	says national model suggests louisiana could people die coronavirus
LouisianaGov	2020-04-02 19:38:54	model used white house expected deaths louisiana deaths around covid19 coro
LouisianaGov	2020-04-02 19:38:51	national model says reach peak april lagov lalege coronavirus
LouisianaGov	2020-04-02 19:36:13	good news today numbers vast majority covid require hospitalization lagov l
LouisianaGov	2020-04-02 19:36:09	good news vast majority people covid19 positive today numbers
LouisianaGov	2020-04-02 19:36:03	discussing numbers today vast majority covid positive require hospitalization
LouisianaGov	2020-04-02 19:34:40	spike less sign exponential growth logjam test results released lagov coronavirus potus
LouisianaGov	2020-04-02 19:32:10	biggest day-to-day increase cases covid19 louisiana briefing media https
LouisianaGov	2020-04-02 18:43:05	today gov edwards hold media briefing louisiana response covid-19 reporting additional covid-19 cases bringing state total cases lagov lalege pm
LouisianaGov	2020-04-02 16:57:49	said time covid-19 statewide problem testing vital step towards understanding scale problem believe covid-19 spreading every parish louisiana lagov lalege
LouisianaGov	2020-04-02 16:57:49	extremely upsetting increase covid-19 cases appears less sign new exponential growth sign logjam commercial labs lagov lalege
LouisianaGov	2020-04-02 16:57:49	today reporting additional covid-19 cases bringing state total cases positive results tests conducted commercial labs lagov lalege
LouisianaGov	2020-04-02 15:12:22	says latest coronavirus figures released noon largest increase seen
LouisianaGov	2020-04-01 20:57:39	tonight two national interviews discuss covid19 response louisiana p
LouisianaGov	2020-04-01 20:55:38	far commitments banks across louisiana agreed participate program believe instrumental helping small businesses recover covid-19 crisis lagov lalege
LouisianaGov	2020-04-01 20:55:37	today launched louisiana loan portfolio guaranty program offer loans louisiana small businesses fewer employees impacted covid-19 crisis lagov lalege
LouisianaGov	2020-04-01 19:46:50	according small businesses affected covid-19 go
LouisianaGov	2020-04-01 19:41:38	echoing national covid19 task force says state cannot let foot gas next days inc
LouisianaGov	2020-04-01 19:41:16	simply cannot let gas coronavirus
LouisianaGov	2020-04-01 19:39:56	assure everyone virus louisiana parishes coronavirus
LouisianaGov	2020-04-01 19:37:40	louisana parishes list covid19 deaths per 100k residents minimum deaths calls tr
LouisianaGov	2020-04-01 19:37:20	seeing numbers new orleans flatten little bit lagov lalege coronavirus
LouisianaGov	2020-04-01 19:32:14	hospitalization rate louisiana lagov lalege coronavirus potus
LouisianaGov	2020-04-01 17:57:58	today gov edwards hold media briefing louisiana response covid-19 april reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-04-01 17:01:28	p april louisiana department health reporting positive cases covid19 louisian
LouisianaGov	2020-04-01 00:41:34	incredibly grateful medical professionals louisiana states volunteered come state help desperately need professionals join local health care heroes fight covid-19 louisiana lagov lalege
LouisianaGov	2020-04-01 00:41:34	today signed proclamation eases medical licensure laws make easier health care professionals state practice louisiana covid-19 outbreak directs funerals occur expeditiously lagov lalege
LouisianaGov	2020-04-01 00:10:35	sunday joined walkthrough temporary medical facilities built inside convention center beds scheduled come online end week used patients recovering covid-19 lagov lalege
LouisianaGov	2020-03-31 23:17:24	joining tonight nbc p central time talk ongoing response covid19 louisiana lagov lalege
LouisianaGov	2020-03-31 19:55:07	stay-at-home orders emergency closures louisiana start effect new coronavirus cases next days
LouisianaGov	2020-03-31 19:51:45	says coronavirus numbers saw today reason plans extend stay home order la
LouisianaGov	2020-03-31 19:51:00	even additional ventilators still expect run region april covid19 corona
LouisianaGov	2020-03-31 19:49:38	type ventilators receiving national stockpile icu-type ventilators covid19
LouisianaGov	2020-03-31 19:40:43	brg mid-city covid19 patients well patients need medical care says
LouisianaGov	2020-03-31 19:35:25	making easier medical professionals come louisiana practice covid19 cases spike
LouisianaGov	2020-03-31 19:35:09	since march says number covid19 patients hospitals across state doubled
LouisianaGov	2020-03-31 19:34:27	stay home order continue louisiana quite frankly says compliance needs improve covid19
LouisianaGov	2020-03-31 19:34:25	since march 26th number patients hospitals ventilators doubled coronavirus
LouisianaGov	2020-03-31 18:48:14	today gov edwards hold media briefing louisiana response covid-19 p march reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-03-31 17:02:58	p march louisiana department health reporting positive cases covid19 loui
LouisianaGov	2020-03-30 22:25:48	meet overall need ventilator get louisiana helps us extend timeframe provide care louisianans ill critical deal growing threat covid-19 state lagov lalege
LouisianaGov	2020-03-30 21:06:51	nationaldoctorsday want personally thank doctors medical professionals front lines working hard today everyday fight covid-19 louisiana lagov lalege
LouisianaGov	2020-03-30 20:39:54	tough everybody coronavirus
LouisianaGov	2020-03-30 20:27:02	says state still wants see covid19 testing mentioned last week la 5th per capita
LouisianaGov	2020-03-30 20:17:17	need everybody help slowing spread coronavirus
LouisianaGov	2020-03-30 20:14:25	numbers next news conference regarding cases covid-19 state
LouisianaGov	2020-03-30 20:14:09	parishes confirmed positive test results covid-19
LouisianaGov	2020-03-30 20:13:02	update positive cases covid-19 deaths state
LouisianaGov	2020-03-30 20:12:50	positive cases covid-19 increase last hours deaths
LouisianaGov	2020-03-30 20:12:44	news three state employees died coronavirus one worked dotd whose chief also tes
LouisianaGov	2020-03-30 20:12:17	four state employees died coronavirus lagov lalege
LouisianaGov	2020-03-30 20:10:36	nowhere near hump coronavirus
LouisianaGov	2020-03-30 20:05:56	convention center new orleans beds operational sunday coronavirus
LouisianaGov	2020-03-30 20:04:25	video call earlier today along coronavirus task force also separate c
LouisianaGov	2020-03-30 20:04:23	john bel edwards coronavirus news conference live c-span
LouisianaGov	2020-03-30 19:07:26	john bel edwards coronavirus news conference live 4pm et c-span
LouisianaGov	2020-03-30 18:54:36	p gov edwards hold media briefing louisiana response covid-19 march reporting positive covid-19 louisiana lagov lalege pm
LouisianaGov	2020-03-30 17:01:05	p march louisiana department health reporting positive cases covid19 loui
LouisianaGov	2020-03-30 16:45:26	stay home social distance avoid spread covid-19 louisiana better us lagov lalege
LouisianaGov	2020-03-30 14:30:12	feeling overwhelmed stress fear anxiety call keeping calm covid hotline trained compassionate counselors available offer support direct mental health substance abuse counseling services lagov lalege 1-866-310-7977
LouisianaGov	2020-03-30 14:13:32	today c-span 15am michigan 4pm 5pm white house coronavirus task force c-span2 11am
LouisianaGov	2020-03-29 20:58:11	questions covid-19 call
LouisianaGov	2020-03-29 20:49:56	everyone region better convention center receiving covid-19 pati
LouisianaGov	2020-03-29 20:23:17	today louisiana cases covid19 deaths hospitalized ventilators tests complete
LouisianaGov	2020-03-29 20:22:05	save second lines later year says people new orleans covid19 stay
LouisianaGov	2020-03-29 20:20:37	says need everyone slow spread coronavirus lagov lalege
LouisianaGov	2020-03-29 20:18:53	convention center new orleans used covid-19 patience able leave hospital
LouisianaGov	2020-03-29 20:18:42	look initial bed capacity week today surge beds lagov coronavirus
LouisianaGov	2020-03-29 17:31:23	joining walk-through convention center used help patients recover coronavirus gov edwards provide update covid-19 louisiana lagov lalege pm
LouisianaGov	2020-03-29 16:58:47	p march louisiana department health reporting positive cases covid19 loui
LouisianaGov	2020-03-29 14:31:40	sunday morning want offer prayer lost battle covid-19 families currently afflicted disease everyone state louisiana lagov lalege
LouisianaGov	2020-03-29 12:49:51	explaining louisiana mitigation efforts covid-19 morning
LouisianaGov	2020-03-29 12:49:38	top doctors world answer questions coronavirus spread
LouisianaGov	2020-03-29 02:31:23	interviewed today mentioned state worker sick infected covid19 tonight sh
LouisianaGov	2020-03-29 01:46:22	behalf entire administration heavy hearts mourn loss dear april succumbed complications covid-19 brightened everyone day smile inspiration everyone met lagov lalege
LouisianaGov	2020-03-28 23:02:02	hear update covid19 sunday march around around
LouisianaGov	2020-03-28 17:00:20	p march louisiana department health reporting positive cases covid19 loui
LouisianaGov	2020-03-28 16:12:17	covid19 update dead cases hospitalized la approved field hospitals al
LouisianaGov	2020-03-28 14:40:15	sunday discuss mitigation efforts growing cases coronavirus tv radio str
LouisianaGov	2020-03-28 14:21:00	implore louisianans think leaving house weekend think healthcare workers family members neighbors elderly underlying medical conditions part stay home stop spread save lives lagov lalege covid19
LouisianaGov	2020-03-27 23:44:51	experiencing high call volume snap benefits due covid19 thank patience time
LouisianaGov	2020-03-27 21:26:05	need many medical professionals get louisiana generous support help heroes get care people fight covid-19 new orleans elsewhere state lagov lalege
LouisianaGov	2020-03-27 21:26:04	yesterday mentioned people could volunteer support healthcare workforce today happy say offered fly volunteers responding covid-19 crisis free lagov lalege covid19
LouisianaGov	2020-03-27 20:42:49	john bel edwards state response novel coronavirus pandemic current modeling would run
LouisianaGov	2020-03-27 19:56:44	john bel edwards coronavirus news conference live c-span2
LouisianaGov	2020-03-27 19:44:07	covid-19 success slowing spread depend people across state please limit
LouisianaGov	2020-03-27 19:39:43	covid-19 new orleans surpassed cases parishes cases death ra
LouisianaGov	2020-03-27 19:36:44	parishes remain without confirmed case says ensure covid19 every parish
LouisianaGov	2020-03-27 19:34:54	thanks congressional delegation help passing latest coronavirus relief package says h
LouisianaGov	2020-03-27 19:34:51	cases covid19 state says yesterday
LouisianaGov	2020-03-27 19:28:39	watch live briefing covid-19 deaths rise cases approach lagov lalege
LouisianaGov	2020-03-27 19:23:50	gov edwards hold media briefing today louisiana response covid-19 p march
LouisianaGov	2020-03-27 17:57:21	gov edwards hold media briefing today louisiana response covid-19 p march reporting positive cases covid19 louisiana lagov lalege pm
LouisianaGov	2020-03-27 17:04:36	p march louisiana department health reporting positive cases covid19 loui
LouisianaGov	2020-03-27 16:44:58	approved louisiana parishes eligible covid-19 business aid louisiana businesses may apply follows call toll free 1-800-659-2955 tty 1-800-877-8339 e-mail disastercustomerserviceAT_USER lagov
LouisianaGov	2020-03-27 16:44:57	opened help desk provides email hotline support louisiana businesses impacted covid-19 covid-19 related business questions email ledbizAT_USER call toll-free 457-0531 lagov
LouisianaGov	2020-03-27 16:44:57	feeling overwhelmed stress fear anxiety call keeping calm covid hotline trained compassionate counselors available offer support direct mental health substance abuse counseling services lagov lalege 1-866-310-7977
LouisianaGov	2020-03-27 16:44:57	questions coronavirus please contact louisiana network dialing dial text keyword lacovid 898-211 current information outbreak becomes available lagov lalege
LouisianaGov	2020-03-27 16:44:56	thread get together compiled growing list covid-19 related resources louisianans use lagov full list resources visit
LouisianaGov	2020-03-27 13:49:03	louisiana experienced fastest rate increase confirmed covid-19 cases world imperative everyone state take part efforts slow spread disease lagov lalege
LouisianaGov	2020-03-27 13:49:03	today opened help desk provides email hotline support louisiana businesses impacted covid-19 covid-19 related business questions email led ledbizAT_USER call toll-free 457-0531 lagov lalege
LouisianaGov	2020-03-27 12:40:25	today hear covid19 louisiana today
LouisianaGov	2020-03-27 12:40:19	rise shine morning topic covid-19 louisiana response sure
LouisianaGov	2020-03-26 19:58:00	every day stay current trajectory leads us outcome want avoid coronavirus
LouisianaGov	2020-03-26 19:54:42	calls upon people qualified work medical field volunteer help coronavirus pandme
LouisianaGov	2020-03-26 19:54:02	says louisiana residents within stop spread coronavirus lagov lalege
LouisianaGov	2020-03-26 19:50:33	cases popping caddo bossier parishes says highlights covid19 issue
LouisianaGov	2020-03-26 19:46:43	oschner lsu shreveport adding news icu beds according brace covid2019 surge
LouisianaGov	2020-03-26 19:45:22	projection shows need beds new orleans 7th-9th april coronavirus
LouisianaGov	2020-03-26 19:42:08	says louisiana tied new jersey 2nd coronavirus cases per capita lagov lalege
